categories,cat_id,groups,gr_id,resources,csr_code
"Насосы, станции насосные, холодильные и замораживающие",0,Станции насосные,0,"Станции насосные дизельные прицепные средненапорные, подача до 320 м3/ч, напор до 50 м",91.19.10-022
"Насосы, станции насосные, холодильные и замораживающие",0,Станции насосные,0,"Станции насосные гидравлические для привода гидродомкратов, давление до 10 МПа",91.19.10-031
"Насосы, станции насосные, холодильные и замораживающие",0,Станции насосные,0,"Станции насосные гидравлические для привода гидравлических механизмов, давление до 70 МПа",91.19.10-032
"Насосы, станции насосные, холодильные и замораживающие",0,Станции холодильные и замораживающие,0,"Компрессоры оппозитные аммиачные двухступенчатые холодопроизводительностью (при температуре кипения минус 50 °С и температуре конденсации плюс 35 °С), мощность 203 кВт (175000 ккал/ч)",91.19.11-021
"Насосы, станции насосные, холодильные и замораживающие",0,Станции холодильные и замораживающие,0,"Компрессоры оппозитные аммиачные двухступенчатые холодопроизводительностью (при температуре кипения минус 50 °С и температуре конденсации плюс 35 °С), мощность 406 кВт (350000 ккал/ч)",91.19.11-022
"Насосы, станции насосные, холодильные и замораживающие",0,Станции холодильные и замораживающие,0,Компрессоры оппозитные аммиачные одноступенчатые холодопроизводительностью (при температуре кипения минус 15 °С и температуре конденсации плюс 30 °С): 670 кВт (575000 ккал/ч),91.19.11-023
"Насосы, станции насосные, холодильные и замораживающие",0,Станции холодильные и замораживающие,0,Компрессоры оппозитные аммиачные одноступенчатые холодопроизводительностью (при температуре кипения минус 15 °С и температуре конденсации плюс 30 °С): 1340 кВт (1150000 ккал/ч),91.19.11-024
"Насосы, станции насосные, холодильные и замораживающие",0,Станции гидравлические,0,"Станции гидравлические, максимальное давление 150 бар, мощность 10 кВт",91.19.12-525
"Насосы, станции насосные, холодильные и замораживающие",0,Гидромониторно-насосные установки,0,"Гидромониторно-насосные установки дизельные стационарные, производительность 400 м3/ч, напор 40 м",91.19.12-011
"Насосы, станции насосные, холодильные и замораживающие",0,Гидромониторно-насосные установки,0,"Гидромониторно-насосные установки дизельные стационарные, производительность 700 м3/ч, напор 80 м",91.19.12-012
"Насосы, станции насосные, холодильные и замораживающие",0,Установки для открытого водоотлива,0,"Установки для открытого водоотлива на базе трактора, производительность 700 м3/час",91.19.12-061
"Насосы, станции насосные, холодильные и замораживающие",0,Установки для обезвоживания илового осадка,0,"Установки для обезвоживания илового осадка, производительность на выходе (сухого вещества) до 2,4 т/ч",91.19.12-516
"Насосы, станции насосные, холодильные и замораживающие",0,Установки сепарационные,0,"Установки сепарационные, производительность до 240 м3/ч",91.19.12-524
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи несамоходные, грузоподъемность 100 т",91.20.02-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи несамоходные, грузоподъемность 200 т",91.20.02-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи несамоходные, грузоподъемность 300 т",91.20.02-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи несамоходные, грузоподъемность 400 т",91.20.02-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи несамоходные, грузоподъемность 600 т",91.20.02-005
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе в закрытой акватории несамоходные, грузоподъемность 250 т",91.20.02-006
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе в закрытой акватории несамоходные, грузоподъемность 400-450 т",91.20.02-007
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе в закрытой акватории несамоходные, грузоподъемность 1000 т",91.20.02-008
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе в закрытой акватории самоходные, грузоподъемность 250 т",91.20.02-009
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе на открытом рейде несамоходные, грузоподъемность 250 т",91.20.02-010
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе на открытом рейде несамоходные, грузоподъемность 400-450 т",91.20.02-011
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Баржи,0,"Баржи при работе на открытом рейде самоходные, грузоподъемность 1250 т",91.20.02-013
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры, мощность 110 кВт (150 л.с.)",91.20.03-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры, мощность 221 кВт (300 л.с.)",91.20.03-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры, мощность 331 кВт (450 л.с.)",91.20.03-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры дизельные при работе в закрытой акватории, мощность 221 кВт (300 л.с.)",91.20.03-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры дизельные при работе в закрытой акватории, мощность 294 кВт (400 л.с.)",91.20.03-005
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры дизельные при работе на открытом рейде, мощность 294 кВт (400 л.с.)",91.20.03-009
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Буксиры,0,"Буксиры дизельные при работе на открытом рейде, мощность 552 кВт (750 л.с.)",91.20.03-010
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Виброуплотнители плавучие,0,Установки виброуплотнительные плавучие для 2 зоны в закрытой акватории,91.20.04-011
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Виброуплотнители плавучие,0,Установки виброуплотнительные плавучие для 2 зоны на открытом рейде,91.20.04-012
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Завозни,0,"Завозни моторизованные, мощность 66 кВт (90 л.с.)",91.20.05-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Катера буксирные,0,"Катера буксирные, мощность 66 кВт (90 л.с.)",91.20.06-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Катера буксирные,0,"Катера буксирные, мощность 96 кВт (130 л.с.)",91.20.06-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Кондукторы плавучие,0,Кондукторы плавучие для погружения железобетонного шпунта и свай,91.20.07-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Кондукторы плавучие,0,Кондукторы плавучие для погружения железобетонных свай-оболочек,91.20.07-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Кондукторы плавучие,0,Кондукторы плавучие для погружения свай-оболочек при работе в закрытой акватории,91.20.07-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Кондукторы плавучие,0,Кондукторы плавучие для погружения свай-оболочек при работе на открытом рейде,91.20.07-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Копры плавучие,0,"Копры плавучие при работе в закрытой акватории, 6 т",91.20.08-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Копры плавучие,0,"Копры плавучие при работе на открытом рейде, 6 т",91.20.08-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Копры плавучие,0,"Копры плавучие с дизель-молотом, 1,8 т",91.20.08-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Копры плавучие,0,"Копры плавучие с дизель-молотом, 6 т",91.20.08-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие несамоходные, 5 т",91.20.09-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие несамоходные, 16 т",91.20.09-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие несамоходные, 25 т",91.20.09-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе в закрытой акватории, несамоходные, 5 т",91.20.09-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе в закрытой акватории, самоходные, 16 т",91.20.09-005
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе в закрытой акватории, самоходные, 100 т",91.20.09-006
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе в закрытой акватории, самоходные, 300 т",91.20.09-007
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе на открытом рейде, несамоходные, 5 т",91.20.09-008
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе на открытом рейде, самоходные, 16 т",91.20.09-009
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,"Краны плавучие при работе на открытом рейде, самоходные, 100 т",91.20.09-010
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Краны плавучие,0,Краны плавучие самоходные 100 т,91.20.09-012
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Площадки и платформы,0,"Плавучие площадки сборно-разборные, грузоподъемность 3,5 т",91.20.10-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Площадки и платформы,0,"Плавучие площадки сборно-разборные, грузоподъемность 7 т",91.20.10-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Площадки и платформы,0,"Плавучие площадки сборно-разборные, грузоподъемность 13 т",91.20.10-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Площадки и платформы,0,"Плавучие площадки сборно-разборные, грузоподъемность 29 т",91.20.10-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Площадки и платформы,0,"Плавучие самоподъемные платформы сборно-разборные, грузоподъемность 250 т",91.20.10-007
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны при работе в закрытой акватории, 40 т",91.20.11-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны при работе в закрытой акватории, 400-450 т",91.20.11-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны при работе в закрытой акватории, 800 т",91.20.11-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны при работе на открытом рейде, 40 т",91.20.11-005
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны при работе на открытом рейде, 400-450 т",91.20.11-007
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны при работе на открытом рейде, 800 т",91.20.11-008
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны разгружающие, грузоподъемность 1,5 т",91.20.11-009
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны разгружающие, грузоподъемность 3 т",91.20.11-010
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны разгружающие, грузоподъемность 5 т",91.20.11-011
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Понтоны,0,"Понтоны разгружающие, грузоподъемность 10 т",91.20.11-012
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Гидромониторно-эжекторные и землесосные снаряды для разработки подводных траншей, производительность 30 м3/ч",91.20.12-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Гидромониторно-эжекторные и землесосные снаряды для разработки подводных траншей, производительность по грунту до 70 м3/ч",91.20.12-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды дизельные, подача 80 м3/ч, напор 30 м",91.20.12-011
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды дизельные, подача 140 м3/ч, напор 37-52 м",91.20.12-012
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические подача 80 м3/ч, напор 40 м",91.20.12-013
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические подача 140 м3/ч, напор 37-52 м",91.20.12-014
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические подача 200 м3/ч, напор 50-63 м",91.20.12-015
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические подача 400 м3/ч, напор 71 м",91.20.12-016
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические подача 600 м3/ч, напор 80 м",91.20.12-017
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические с ЭГЗУ, подача 200 м3/ч напор 50-63 м",91.20.12-018
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосные плавучие снаряды электрические с ЭГЗУ, подача 400 м3/ч, напор 71 м",91.20.12-019
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 1350 кВт",91.20.12-021
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 1750 кВт",91.20.12-022
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 2000 кВт",91.20.12-023
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 2500 кВт",91.20.12-024
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 3000 кВт",91.20.12-025
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 4000 кВт",91.20.12-026
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 4500 кВт",91.20.12-027
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 6000 кВт",91.20.12-028
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 7600 кВт",91.20.12-029
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 900 м3",91.20.12-030
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 1300 м3",91.20.12-031
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 1800 м3",91.20.12-032
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 2400 м3",91.20.12-033
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 2700 м3",91.20.12-034
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 3500 м3",91.20.12-035
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 4700 м3",91.20.12-036
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 6200 м3",91.20.12-037
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 7700 м3",91.20.12-038
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 9100 м3",91.20.12-039
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 11000 м3",91.20.12-040
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 12500 м3",91.20.12-041
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 13500 м3",91.20.12-042
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 18000 м3",91.20.12-043
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 19000 м3",91.20.12-044
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 22500 м3",91.20.12-045
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 24000 м3",91.20.12-046
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 35000 м3",91.20.12-047
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы самоотвозные, объем трюма 45000 м3",91.20.12-048
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многофункциональные самоходные с обратным ковшом емкостью 0,4 м3",91.20.12-051
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,Земснаряды многофункциональные самоходные с фрезерным разрыхлителем производительностью 400 м3/ч (40 м3/ч) по пульпе (грунту),91.20.12-052
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,3 м3",91.20.12-053
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,4 м3",91.20.12-054
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,5 м3",91.20.12-055
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,6 м3",91.20.12-056
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,7 м3",91.20.12-057
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,8 м3",91.20.12-058
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,9 м3",91.20.12-059
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 0,175 м3",91.20.12-060
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды многочерпаковые, вместимость ковша 1 м3",91.20.12-061
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 1,6 м3",91.20.12-062
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 3 м3",91.20.12-063
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 4 м3",91.20.12-064
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 4,3 м3",91.20.12-065
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 5 м3",91.20.12-066
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 5,7 м3",91.20.12-067
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 8,5 м3",91.20.12-068
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 11 м3",91.20.12-069
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 15 м3",91.20.12-070
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды одночерпаковые, вместимость ковша 25 м3",91.20.12-071
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды свайно-папильонажные несамоходные с фрезерным разрыхлителем, мощность привода фрезы 350 кВт",91.20.12-072
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды свайно-папильонажные несамоходные с фрезерным разрыхлителем, мощность привода фрезы 550 кВт",91.20.12-073
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды свайно-папильонажные несамоходные с фрезерным разрыхлителем, мощность привода фрезы 750 кВт",91.20.12-074
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Земснаряды свайно-папильонажные несамоходные с фрезерным разрыхлителем, мощность привода фрезы 900 кВт",91.20.12-075
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,Многочерпаковые снаряды производительностью по грунту 200 м3/ч,91.20.12-081
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,Штанговые (черпаковые) снаряды с ковшом вместимостью 4 м3,91.20.12-091
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Штанговые (черпаковые) снаряды с ковшом вместимостью до 2,5 м3",91.20.12-092
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Снаряды землесосные,0,"Землесосы папильонажные рефулерные самоходные с фрезерным разрыхлителем, мощность привода фрезы 6600 кВт",91.20.12-509
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции водолазные,0,"Водолазные станции на самоходном боте, мощностью 110 кВт (150 л.с.) с компрессором",91.20.13-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции водолазные,0,"Водолазные станции на самоходном боте с компрессором при работе в закрытой акватории, мощность 110 кВт (150 л.с.)",91.20.13-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции водолазные,0,"Водолазные станции на самоходном боте с компрессором при работе на открытом рейде, мощность 110 кВт (150 л.с.)",91.20.13-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции водолазные,0,Станции водолазные передвижные,91.20.13-011
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции насосные плавучие,0,"Насосные станции и землесосные установки электрические плавучие, подача 400 м3/ч, напор насосной станции 95 м, напор землесосной установки 71 м",91.20.14-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции насосные плавучие,0,"Насосные станции плавучие, подача 80 м3/ч, напор насосной станции 57 м, напор землесосной станции 40 м",91.20.14-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции перекачки землесосные,0,Землесосные плавучие установки 25 м3/ч,91.20.15-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции перекачки землесосные,0,"Землесосные станции перекачки электрические плавучие, подача 200 м3/ч, напор 63 м",91.20.15-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции перекачки землесосные,0,"Землесосные станции перекачки электрические плавучие, подача 400 м3/ч, напор 71 м",91.20.15-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,Станции перекачки землесосные,0,"Землесосные станции перекачки электрические плавучие, подача 600 м3/ч, напор 80 м",91.20.15-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,"Шаланды, шлюпки",0,Шаланды при работе в закрытой акватории несамоходные 250 т,91.20.16-001
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,"Шаланды, шлюпки",0,Шаланды при работе на открытом рейде несамоходные 250 т,91.20.16-002
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,"Шаланды, шлюпки",0,Шаланды самоходные при работе в закрытой акватории 450 т,91.20.16-003
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,"Шаланды, шлюпки",0,"Шаланды самоходные грунтовозные саморазгружающиеся с днищевой системой раскрытия корпуса, вместимость грузового трюма 250 м3",91.20.16-004
"Суда, плавучие машины и агрегаты для подводно-технических работ",0,"Шаланды, шлюпки",0,"Шаланды самоходные грунтовозные саморазгружающиеся с днищевой системой раскрытия корпуса, вместимость грузового трюма 400 м3",91.20.16-005
