categories,cat_id,groups,g_id,resources,csr_code
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность 6,3-25 т",91.06.01-002
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность 63-100 т",91.06.01-003
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность 200 т",91.06.01-004
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность до 300 т",91.06.01-005
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность до 350 т, ход поршня 2,1 м",91.06.01-006
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность до 500 т",91.06.01-007
Механизмы подъемно-транспортные,0,Домкраты,0,"Домкраты гидравлические, грузоподъемность до 1200 т",91.06.01-510
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки автономные гидравлические с двигателем внутреннего сгорания для бестраншейной замены трубопроводов и протяжки кабеля в комплекте с гидравлическим агрегатом, тяговое усилие 10 т",91.06.03-001
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки-прицепы гидравлические для протяжки кабеля, тяговое усилие 5 т",91.06.03-011
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки-прицепы гидравлические для протяжки кабеля, тяговое усилие 10 т",91.06.03-012
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки вспомогательные шахтные с тяговым усилием 6,18 кН (0,63 т)",91.06.03-031
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки вспомогательные шахтные с тяговым усилием 8,83 кН (0,9 т)",91.06.03-032
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки вспомогательные шахтные с тяговым усилием 13,73 кН (1,4 т)",91.06.03-033
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки вспомогательные шахтные с тяговым усилием 24,53 кН (2,5 т)",91.06.03-034
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки вспомогательные шахтные с тяговым усилием 49,05 кН (5 т)",91.06.03-035
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки вспомогательные шахтные с тяговым усилием 137,34 кН (14 т)",91.06.03-037
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки гидравлические прицепные с двигателем внутреннего сгорания для санации внутренней поверхности трубопроводов, тяговое усилие 200 кН (20 т)",91.06.03-039
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки проходческие тяговым усилием 49,05 кН (5 т)",91.06.03-040
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки проходческие тяговым усилием 98,1 кН (10 т)",91.06.03-041
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки проходческие тяговым усилием 245,25 кН (25 т)",91.06.03-043
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки ручные и рычажные тяговым усилием 14,72 кН (1,5 т)",91.06.03-045
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки ручные и рычажные тяговым усилием 29,43 кН (3 т)",91.06.03-046
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки ручные и рычажные тяговым усилием 31,39 кН (3,2 т)",91.06.03-047
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки ручные и рычажные тяговым усилием 49,05 кН (5 т)",91.06.03-048
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки ручные и рычажные тяговым усилием до 9,81 кН (1 т)",91.06.03-049
Механизмы подъемно-транспортные,0,Лебедки,0,Лебедки слиповые электрические 10 т,91.06.03-051
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки тракторные тяговым усилием 78,48 кН (8 т)",91.06.03-052
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки с двигателем внутреннего сгорания, тяговое усилие 1471,5 кН (150 т)",91.06.03-053
Механизмы подъемно-транспортные,0,Лебедки,0,Лебедки шахтные маневровые для откатки вагонеток до первой разминовки,91.06.03-054
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием 19,62 кН (2 т)",91.06.03-055
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием 78,48 кН (8 т)",91.06.03-056
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием 122,62 кН (12,5 т)",91.06.03-057
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием 156,96 кН (16 т)",91.06.03-058
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием 313,92 кН (32 т)",91.06.03-059
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием до 5,79 кН (0,59 т)",91.06.03-060
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием до 12,26 кН (1,25 т)",91.06.03-061
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием до 31,39 кН (3,2 т)",91.06.03-062
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические тяговым усилием до 49,05 кН (5 т)",91.06.03-063
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедочные станции, грузоподъемность до 0,5 т",91.06.03-071
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки гидравлические прицепные, регулируемое натяжение троса до 500 кг, скорость протягивания до 2 км/ч, мощность привода 13 кВт",91.06.03-081
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки автономные гидравлические с двигателем внутреннего сгорания для бестраншейной замены трубопроводов и протяжки кабеля в комплекте с гидравлическим агрегатом, тяговое усилие 20 т",91.06.03-091
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки гидравлические прицепные с двигателем внутреннего сгорания для санации внутренней поверхности трубопроводов, тяговое усилие 100 кН (10 т)",91.06.03-514
Механизмы подъемно-транспортные,0,Лебедки,0,"Лебедки электрические канатные, тяговое усилие 14,71 кН (1,5 т)",91.06.03-578
Механизмы подъемно-транспортные,0,Тали,0,Тали ручные рычажные,91.06.07-001
Механизмы подъемно-транспортные,0,Тали,0,"Тали электрические общего назначения, грузоподъемность 0,5 т",91.06.07-002
Механизмы подъемно-транспортные,0,Тали,0,"Тали электрические общего назначения, грузоподъемность 1 т",91.06.07-003
Механизмы подъемно-транспортные,0,Тали,0,"Тали электрические общего назначения, грузоподъемность 2 т",91.06.07-004
Механизмы подъемно-транспортные,0,Тали,0,"Тали электрические общего назначения, грузоподъемность 3,2 т",91.06.07-005
Механизмы подъемно-транспортные,0,Тали,0,"Тали электрические общего назначения, грузоподъемность 5 т",91.06.07-006
Механизмы подъемно-транспортные,0,Тали,0,"Тали электрические общего назначения, грузоподъемность 10 т",91.06.07-007
Механизмы подъемно-транспортные,0,Тельферы,0,"Тельферы электрические, грузоподъемность 0,5 т",91.06.08-001
Механизмы подъемно-транспортные,0,Тельферы,0,"Тельферы электрические, грузоподъемность 1 т",91.06.08-002
Механизмы подъемно-транспортные,0,Тельферы,0,"Тельферы электрические, грузоподъемность 2 т",91.06.08-003
Механизмы подъемно-транспортные,0,Тельферы,0,"Тельферы электрические, грузоподъемность 3,2 т",91.06.08-004
Механизмы подъемно-транспортные,0,Тельферы,0,"Тельферы электрические, грузоподъемность 5 т",91.06.08-005
"Машины и агрегаты для тоннелестроения, горнопроходческих работ и строительства метрополитенов",0,Гайковерты,0,Гайковерты ручные пневматические при работе от стационарных компрессорных станций,91.03.19-091
"Машины и агрегаты для тоннелестроения, горнопроходческих работ и строительства метрополитенов",0,Гайковерты,0,Гайковерты ручные пневматические при работе от передвижных компрессорных установок,91.03.19-092
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Бадьи, силосы цемента",0,"Бадьи, емкость 1 м3",91.07.01-001
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Бадьи, силосы цемента",0,"Бадьи, емкость 2 м3",91.07.01-002
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Бадьи, силосы цемента",0,"Бадьи, емкость 4 м3",91.07.01-003
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Бадьи, силосы цемента",0,"Силосы цемента, вместимость 40 т",91.07.01-011
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители гравитационные передвижные, объем барабана 65 л",91.07.03-001
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители гравитационные передвижные, объем барабана 165 л",91.07.03-002
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители гравитационные передвижные, объем барабана 350 л",91.07.03-003
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители гравитационные передвижные, объем барабана 500 л",91.07.03-004
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители гравитационные передвижные, объем барабана 250 л",91.07.03-008
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители принудительного действия передвижные, объем бункера 165 л",91.07.03-009
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители принудительного действия передвижные, объем бункера 250 л",91.07.03-010
"Машины для приготовления, подачи и укладки бетона и раствора",0,Бетоносмесители,0,"Бетоносмесители принудительного действия стационарные, объем бункера 1000 л",91.07.03-014
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители стационарные для приготовления водоцементных и других растворов, объем емкости 350 л",91.07.08-021
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители стационарные для приготовления водоцементных и других растворов, объем емкости 750 л",91.07.08-022
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители стационарные для приготовления водоцементных и других растворов, объем емкости 2000 л",91.07.08-023
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители стационарные, объем емкости 500 л",91.07.08-026
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители передвижные, объем барабана 65 л",91.07.08-024
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители передвижные, объем барабана 250 л",91.07.08-025
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители передвижные, объем барабана 150 л",91.07.08-032
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители передвижные цикличные, объем бункера 80 л",91.07.08-514
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Растворосмесители ручные, мощность 1050 Вт",91.07.08-033
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Установки смесительные, производительность 20 м3/ч",91.07.08-041
"Машины для приготовления, подачи и укладки бетона и раствора",0,Растворосмесители,0,"Глиномешалки, емкость 4 м3",91.07.08-011
"Машины для приготовления, подачи и укладки бетона и раствора",0,Виброоборудование,0,Вибраторы глубинные,91.07.04-001
"Машины для приготовления, подачи и укладки бетона и раствора",0,Виброоборудование,0,Вибраторы поверхностные,91.07.04-002
"Машины для приготовления, подачи и укладки бетона и раствора",0,Виброоборудование,0,Вибраторы крановые,91.07.04-011
"Машины для приготовления, подачи и укладки бетона и раствора",0,Виброоборудование,0,Вибробункеры,91.07.04-021
"Машины для приготовления, подачи и укладки бетона и раствора",0,Виброоборудование,0,Виброжелоба,91.07.04-031
"Машины для приготовления, подачи и укладки бетона и раствора",0,Виброоборудование,0,Виброрейки,91.07.04-041
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Цемент-пушки, растворонагнетатели",0,Бетон-шприцмашины (установки для набрызгбетонирования),91.07.10-001
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Цемент-пушки, растворонагнетатели",0,"Растворонагнетатели с электродвигателем, производительность 4 м3/ч, дальность подачи по горизонтали 200 м, дальность подачи по вертикали 60",91.07.10-011
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Цемент-пушки, растворонагнетатели",0,Цемент-пушки с дозатором барабанного типа при работе от стационарных компрессорных станций,91.07.10-021
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Цемент-пушки, растворонагнетатели",0,Цемент-пушки при работе от передвижных компрессорных установок,91.07.10-031
"Машины для приготовления, подачи и укладки бетона и раствора",0,"Цемент-пушки, растворонагнетатели",0,"Установки сухого и мокрого торкретирования, объем подачи 3,6-9,6 м3/ч",91.07.11-010
"Машины для приготовления, подачи и укладки бетона и раствора",0,Станции штукатурные,0,"Станции штукатурные, производительность до 85 л/мин",91.21.22-186
"Машины для приготовления, подачи и укладки бетона и раствора",0,Агрегаты торкретирования,0,"Агрегаты для нанесения составов методом торкретирования, 3,2 м3/ч",91.21.22-021
"Машины для приготовления, подачи и укладки бетона и раствора",0,Грохоты,0,"Грохоты барабанные передвижные (троммели), производительность до 100 м3/ч",91.08.11-141
"Машины для приготовления, подачи и укладки бетона и раствора",0,Грохоты,0,Грохоты инерционные среднего типа,91.21.22-121
"Машины для приготовления, подачи и укладки бетона и раствора",0,Дробилки,0,Дробилки молотковые,91.21.22-131
Машины для дорожного и аэродромного строительства,0,Гудронаторы,0,Гудронаторы ручные,91.08.02-011
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Нарезчики швов, максимальная глубина резки 240 мм, мощность 17,7 кВт (24 л.с.)",91.08.06-001
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Нарезчики швов, максимальная глубина резки 150 мм, мощность 4 кВт (6 л.с.)",91.08.06-002
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Нарезчики швов, максимальная глубина резки 200 мм, мощность 9 кВт (12 л.с.)",91.08.06-003
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Нарезчики швов самоходные, максимальная глубина резки 350 мм, мощность 22 кВт (30 л.с.)",91.08.06-004
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Нарезчики швов самоходные, максимальная глубина резки 500 мм, мощность 55 кВт (75 л.с.)",91.08.06-005
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Нарезчики швов в затвердевшем бетоне самоходные, максимальная глубина резки 480 мм, мощность 62 кВт (84 л.с.)",91.08.06-011
Машины для дорожного и аэродромного строительства,0,Нарезчики швов,0,"Раздельщик швов и трещин, глубина реза до 60 мм, ширина реза 20 мм, частота вращения 10000 об/мин",91.08.06-021
Машины для дорожного и аэродромного строительства,0,Разогреватели швов,0,Разогреватели швов инфракрасные,91.08.11-041
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,Виброплиты с двигателем внутреннего сгорания,91.08.09-001
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,Виброплиты электрические,91.08.09-002
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,"Плиты вибрационные с двигателем внутреннего сгорания, мощность 11 кВт (15 л.с.)",91.08.09-011
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,Трамбовки пневматические при работе от передвижных компрессорных станций,91.08.09-023
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,Трамбовки пневматические при работе от стационарного компрессора,91.08.09-024
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,Трамбовки электрические,91.08.09-025
Машины для дорожного и аэродромного строительства,0,Трамбовки и виброплиты,0,"Вибротрамбовки бензиновые, мощность до 4 кВт",91.08.09-502
Машины для дорожного и аэродромного строительства,0,"Фрезы, установки фрезерования",0,"Машины фрезеровальные с двигателем внутреннего сгорания, глубина фрезерования до 14 мм, мощность двигателя 9 кВт (12 л.с.)",91.08.10-011
Машины для железнодорожного строительства,0,"Машины для уплотнения, выправки, подбивки и рихтовки путей",0,Рихтовщики гидравлические,91.09.10-031
Машины для железнодорожного строительства,0,"Машины для уплотнения, выправки, подбивки и рихтовки путей",0,Шпалоподбойки электрические,91.09.10-051
Машины для железнодорожного строительства,0,"Машины для уплотнения, выправки, подбивки и рихтовки путей",0,Шпалоподбойки электрические при работе от передвижной электростанции,91.09.10-061
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Гайковерты путевые моторные,91.09.12-001
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Держатели колеи специальные,91.09.12-011
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Домкраты путевые,91.09.12-021
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Ключи путевые универсальные,91.09.12-031
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Ключи путевые универсальные при работе от передвижной электростанции,91.09.12-041
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Костылезабивщики,91.09.12-051
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Разгонщики гидравлические,91.09.12-081
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Станки рельсорезные,91.09.12-101
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,"Станки рельсосверлильные, мощность 1,15 кВт",91.09.12-102
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Траверсы для укладки полушпал на железных дорогах,91.09.12-121
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Устройства путевые подъемные,91.09.12-131
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,"Рельсогибы, усилие гиба до 36 т",91.09.12-514
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,"Станки рельсосверлильные, мощность 1,7 кВт",91.09.12-520
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Приборы винтовые для регулировки стыков и зазоров железнодорожных путей,91.09.14-061
Машины для железнодорожного строительства,0,Машины и инструменты для работы с отдельными элементами верхнего строения пути,0,Вышки съемные монтажные,91.09.14-001
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины прочистные секционного типа для труб диаметром до 250 мм,91.10.04-001
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и грунтовки труб диаметром 150-300 мм,91.10.04-011
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и грунтовки труб диаметром 350-500 мм,91.10.04-012
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и грунтовки труб диаметром 600-800 мм,91.10.04-013
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и грунтовки труб диаметром 1000-1200 мм,91.10.04-014
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и изоляции полимерными лентами труб диаметром 200-300 мм,91.10.04-015
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и изоляции полимерными лентами труб диаметром 350-500 мм,91.10.04-016
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и изоляции полимерными лентами труб диаметром 600-800 мм,91.10.04-017
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и изоляции полимерными лентами труб диаметром 1000-1200 мм,91.10.04-018
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины для очистки и изоляции полимерными лентами труб диаметром 1400 мм,91.10.04-019
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины изоляционные для труб диаметром 200-300 мм,91.10.04-020
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины изоляционные для труб диаметром 350-500 мм,91.10.04-021
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины изоляционные для труб диаметром 1000-1400 мм,91.10.04-022
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины изоляционные для труб диаметром до 150 мм,91.10.04-023
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Машины изоляционные для труб диаметром 600-800 мм,91.10.04-024
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Аппараты для очистки трубопроводов с двигателем внутреннего сгорания, производительность 22 л/мин",91.10.04-031
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Установки для нанесения полимерного покрытия методом напыления на внутреннюю поверхность трубопроводов диаметром 200-1600 мм,91.10.04-051
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,Установки для химической очистки маслопроводов,91.10.04-041
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Установки реверсивные с парогенератором для санации труб тканевым рукавом, диаметр трубопровода 100-400 мм",91.10.04-564
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Установки реверсивные с парогенератором для санации труб тканевым рукавом, диаметр трубопровода 500-700 мм",91.10.04-566
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Установки реверсивные с парогенератором для санации труб тканевым рукавом, диаметр трубопровода 800-1000 мм",91.10.04-568
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Машины центробежного набрызга пневматические при работе от передвижных компрессорных установок для облицовки внутренней поверхности труб цементно-песчаными (цементно-полимерными) изоляционными покрытиями, диаметр труб до 800 мм",91.10.04-571
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Машины центробежного набрызга электрические для облицовки внутренней поверхности труб, диаметр труб 800-1200 мм",91.10.04-572
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Машины центробежного набрызга электрические для облицовки внутренней поверхности труб, диаметр труб 1300-1600 мм",91.10.04-573
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Машины центробежного набрызга электрические для облицовки внутренней поверхности труб, диаметр труб 1700-2000 мм",91.10.04-574
Машины для строительства магистральных трубопроводов,0,"Машины для очистки, грунтовки и изоляции труб",0,"Установки для смешивания, нагревания и нанесения двухкомпонентного полимерного состава на внутреннюю поверхность трубопроводов при работе от передвижных компрессорных установок, производительность 3 л/мин",91.10.04-576
Машины для строительства магистральных трубопроводов,0,Установки для подогрева стыков труб,0,Установки для подогрева стыков,91.10.06-001
